domain,label,date,id
chartrainrushattemptseason.com,dga.matsnu,,2509110

ecbucukywmgh.info,dga.cryptolocker,,2713737

hgfbelorlqyx.xyz,dga.tinba,2016-10-16,873194

1iayey2wqmd5e3w13431ofjs7q.com,dga.post,2016-10-18,66647

ogxgupkeuijglshjlh.com,dga.qakbot,2016-10-18,1442029

wrnajytuehxgr.com,dga.ramnit,2016-10-16,2165957

rshiusnfphnedyqup.com,dga.ramnit,2016-10-16,1714655

mgjny.cn,dga.conficker,,2599530

1uz8rtk15pka611ktb0iq17v7eve.org,dga.post,2016-10-19,110775

ngl0xu1q8po2jlks0i4s8jram.org,dga.post,2016-10-27,1374812

kuxisics.ru,dga.pushdo,,2723050

lxpxmpvb.com,dga.ramnit,2016-10-16,1222544

keovuxlu.ru,dga.pushdo,,2651736

8uhtkt18vdoyt1rqmu836te2jo.net,dga.post,2016-10-28,172180

fvjqpnuxtypepcsejegfbf5.org,dga.post,2016-10-26,752850

assistantquitsetpartnerrisk.com,dga.matsnu,,2415985

clickpeakwindgroundspring.com,dga.matsnu,,2659501

ymkpvqdspcorfk.biz,dga.cryptolocker,,2723691

hplbehgddcbx.com,dga.tinba,,4294126

wn2edjjn2in51pr9jec1idlmcc.org,dga.post,2016-11-01,2153183

1vn8wmgr43hglu5kq315w5bee.net,dga.post,2016-10-29,113161

vfejmachuslazaroqok.com,dga.banjori,2016-10-16,2054983

ycigaivuxfoarjj.info,dga.cryptolocker,,2548782

d1abc50a5768bc5cbb2081b93b8cb2f5eb.so,dga.dyre,2016-10-22,498863

vovokztsbimzvomfmbaergtorjbea.ru,dga.goz,,2352107

5zcv4b7pxn326pkv72.biz,dga.rovnix,1970-01-01,154864

82piw18ssrt11c7xzic196yw24.biz,dga.post,2016-11-01,167642

bokmozme.ru,dga.pushdo,,2512171

htqmanerraticallyqozaw.com,dga.banjori,2016-10-16,912452

spkydamshdvh.dyndns.org,dga.kraken,2016-10-16,1823396

ryxxbrytoiiy.org,dga.tinba,1970-01-01,1731050

uucbdatklclyno.org,dga.qakbot,2016-10-18,2027633

kqplujjttvdxxjm.co.uk,dga.cryptolocker,,2458112

cayqrsy.ws,dga.conficker,,2661194

uqceusun.ddns.net,dga.symmi,2016-12-01,2017369

gganrzjz.net,dga.pykspa,2016-10-18,788333

r1kxrfqlp6z1n1tshi5fsv1p.org,dga.post,2016-10-29,1651198

8t963o1x94hus18oxit91jo944u.net,dga.post,2016-10-28,171990

cbfnmhgtdtdq.com,dga.tinba,,4241364

ldflenhancedysb.com,dga.banjori,2016-10-16,1160209

dfehleasuredehydratorysagp.com,dga.banjori,2016-10-16,527125

frxqxaabnoojdxouy.com,dga.ramnit,2016-10-16,742966

ejpexckudteuusgb.com,dga.ramnit,2016-10-16,620073

sgessatformalisticirekb.com,dga.banjori,2016-10-16,1772496

oqoi8e1rvj1mu1szhakkn9xbg0.net,dga.post,2016-10-25,1469310

nokmafve.ru,dga.pushdo,,2656348

yyqklhiphjkp.biz,dga.tinba,2016-10-16,2285891

to7f2tkk0urb60r1.biz,dga.chinad,2016-12-08,1931008

liqyvjjjhnnw.cc,dga.tinba,2016-10-16,1183037

jrcfjzqgizz.net,dga.qakbot,2016-10-29,1055057

pdsvamentalistfanchonut.com,dga.banjori,2016-10-16,1511426

ouhrwugkooksvk.co.uk,dga.cryptolocker,,2747245

yxemlanansnan.com,dga.pykspa,2016-10-16,2283369

eieueskcgqokysya.org,dga.ramdo,,4127887

tfzasatformalisticirekb.com,dga.banjori,2016-10-16,1896131

zjyhkmekkqa.biz,dga.nymaim,2016-10-19,2306533

jadceppt.mn,dga.necurs,2016-10-17,1011724

dnmdrsensinaix.com,dga.banjori,2016-10-16,552829

1rvhk0eqgawljjiqzv11njnzxa.com,dga.post,2016-10-25,99694

qvruojqyemyngfe.com,dga.cryptolocker,2016-10-23,1644356

stugllz.com,dga.conficker,,2401594

ahzykanansnan.com,dga.pykspa,2016-10-16,210037

dutygift.net,dga.suppobox,2016-10-21,579047

bibmmrfgkjjq.biz,dga.tinba,2016-10-16,325310

mortgageshootlimitedsetdust.com,dga.matsnu,,2396637

1adj0xs658blpoyyrs617wt31k.com,dga.post,2016-10-14,39464

jtmmepictom.com,dga.banjori,2016-10-16,1060282

okiaqatmnoljyh.org,dga.locky,2016-11-01,1448312

mwgoefg.yi.org,dga.kraken,2016-10-16,1331571

fnsfkgffxmqrbelea.com,dga.ramnit,2016-10-16,720579

wiheiwoz.ru,dga.pushdo,,2587734

vfi8mmjc3ha6i6is2t.com,dga.rovnix,1970-01-01,2055317

doorfearshootstarttreeapologize.com,dga.matsnu,,2603005

aauwmqmcciuskuoc.org,dga.ramdo,,4159512

gmoiymiymaygymoe.org,dga.ramdo,,4190506

ebmtxwrrqqqi.com,dga.tinba,,4236500

shopcoastbrushbecomemodel.com,dga.matsnu,,2628306

qqvxinalcentricem.com,dga.banjori,2016-10-16,1633461

12b3dwi6mhkwl8orsfq1hha0z4.net,dga.post,2016-10-30,10815

edcwonnmdtef.com,dga.tinba,,4243352

kulozhoc.ru,dga.pushdo,,2587509

xulanon.info,dga.simda,1970-01-01,2223837

j3hf4v1w2awjwa7czwg11ppp3l.net,dga.post,2016-10-30,1009583

rovjywnmmbrf.com,dga.tinba,2016-10-16,1706576

wahoorcajanunal.com,dga.banjori,2016-10-16,2112062

prbsestnessbiophysicalohax.com,dga.banjori,2016-10-16,1564306

bcmxmumnqcdl.com,dga.tinba,,4221336

carpetfilestableimpresslost.com,dga.matsnu,,2779795

nhkzrsensinaix.com,dga.banjori,2016-10-16,1376750

10xz5nj1qqzkt6bc5dwhs0pfx9.net,dga.post,2016-10-30,5371

34ida319vm83m58yhqtku9vff.net,dga.post,2016-10-19,133853

xapvqonxqeyo.com,dga.cryptolocker,,2563518

klmvnqdsivngnhs.info,dga.murofet,2016-10-16,1112248

oifgiyac.info,dga.conficker,,2664088

jntqfordlinnetavox.com,dga.banjori,2016-10-16,1044987

xxdevinskycattederifg.com,dga.banjori,2016-10-16,2229184

uasrqyawbysuuiszgh.com,dga.qakbot,2016-10-29,1982731

ftvjvinskycattederifg.com,dga.banjori,2016-10-16,746557

59qzlwqmqikr.net,dga.shiotob/urlzone/bebloh,2016-10-16,150280

golfpassageaddresscommunicate.com,dga.matsnu,,2704774

wgjubyplaywobb.com,dga.banjori,2016-10-16,2135066

s705126bf206bc8aff785db9efd5642441.tk,dga.dyre,2016-10-25,1734898

edsqhjftuxbm.com,dga.ramnit,2016-10-16,606389

gkxtestnessbiophysicalohax.com,dga.banjori,2016-10-16,800072

kklbancorml.com,dga.banjori,2016-10-16,1109587

bhluestnessbiophysicalohax.com,dga.banjori,2016-10-16,323292

rqqrqrogxmtvfsu.biz,dga.murofet,2016-10-16,1710889

jvsqenhancedysb.com,dga.banjori,2016-10-16,1067302

hfhtuvireqftsw.co.uk,dga.cryptolocker,,2397498

1ntdpil1pyw2eeenc5uyba50xo.org,dga.post,2016-10-25,85708

xcnqpnqglijwoetq.com,dga.murofet,2016-10-30,2187362

rvowvinskycattederifg.com,dga.banjori,2016-10-16,1723915

4fzxrjstffcrjf.net,dga.shiotob/urlzone/bebloh,2016-10-16,143808

dkcsxgueoqpy.biz,dga.tinba,2016-10-16,546503

cjfhsh.net,dga.conficker,,2689853

ohikenobl.ddns.net,dga.symmi,2016-12-01,1442764

hbbhinalcentricem.com,dga.banjori,2016-10-16,856027

ibvpoywgtwvi.ru,dga.cryptolocker,,2726880

r3vs8bolvtnhgy4ol8.cn,dga.rovnix,1970-01-01,1651682

iqniwjxqowyivpgfqldod.net,dga.necurs,2016-10-21,985640

xhrosikathrinezad.com,dga.banjori,2016-10-16,2196834

ksaebvoelcbjtdqoma.me,dga.necurs,2016-10-16,1129241

rfonamentalistfanchonut.com,dga.banjori,2016-10-16,1682363

tfwzbhpv.ws,dga.conficker,,2635819

sihhsatformalisticirekb.com,dga.banjori,2016-10-16,1785975

vqptt0c0ssxc165xuzna3ava0.com,dga.post,2016-10-19,2090134

sfcnwykayesnfvpla.pw,dga.ranbyus,2016-12-03,1770956

wxdhpgwwhcduvw.com,dga.ranbyus,2016-10-16,2176693

lmwmzdxl.info,dga.nymaim,2016-10-21,1194070

wgysererwyatanb.com,dga.banjori,2016-10-16,2136306

t2m38267kdx4bku4t7.biz,dga.rovnix,1970-01-01,1866471

iqswomeksaqkgmsm.org,dga.ramdo,2016-10-16,986189

hlikpartbulkyf.com,dga.banjori,2016-10-16,886485

zrzajwgad1ndvcldup.ru,dga.rovnix,1970-01-01,2317660

jcimrcepdsrxcw.to,dga.necurs,2016-10-16,1019028

uossaaqiowmkkgue.org,dga.ramdo,,4218882

rrcdrsensinaix.com,dga.banjori,2016-10-16,1711590

qcioalitydevonianizuwb.com,dga.banjori,2016-10-16,1605850

keanatxe.ru,dga.pushdo,,2677289

vsqslbptihcnhlqgj.com,dga.ramnit,2016-10-16,2094311

uhhutjgfwsby.com,dga.tinba,2016-10-16,1995243

ndaixchtvilrof.ru,dga.cryptolocker,,2693566

galjhgxmghuwmyw.com,dga.cryptolocker,,2429749

hhlifubiqulc.org,dga.cryptolocker,,2462903

ogqieskaokukwmig.org,dga.ramdo,,4172257

qeecsufviae.biz,dga.conficker,,2422433

1vd7iq3ocedwq1yx80ei63t6dk.com,dga.post,2016-10-17,112159

neckzoneteampossessfeeoperate.com,dga.matsnu,,2502714

1zyiz1bdf1kkk0uwam9is9yr.biz,dga.post,2016-10-14,124682

qdhgtfrs.su,dga.necurs,2016-10-16,1607697

jjoyestnessbiophysicalohax.com,dga.banjori,2016-10-16,1036979

kywaccyaismcsggg.org,dga.ramdo,,4128939

iedzpartbulkyf.com,dga.banjori,2016-10-16,941910

qfpohg.info,dga.pykspa,2016-10-16,1613495

sd5aodv60e9q14254w81ncgta0.net,dga.gameover,2016-12-08,1755604

lslihskckc.pw,dga.necurs,2016-10-25,1211017

saqyfordlinnetavox.com,dga.banjori,2016-10-16,1744339

fprwgdxr.info,dga.qakbot,2016-10-29,732149

wsmecyooguimcmeu.org,dga.ramdo,,4145489

dghonwwdjyyu.com,dga.tinba,,4253147

iajgdgxbzav.info,dga.pykspa,2016-10-16,930994

ruwxttirkogp.in,dga.tinba,1970-01-01,1722284

mokwpbuhidbf.co.uk,dga.cryptolocker,2016-10-17,1303160

fgdebyiibbqq.biz,dga.tinba,2016-10-16,696483

positiontransitionburnauthor.com,dga.matsnu,,2427848

1icbig21j1cink1xzpve5rvj5a.net,dga.post,2016-10-30,66760

qovilcaf.ru,dga.pushdo,,2483503

wyefubbwstxq.com,dga.tinba,2016-10-16,2178135

ahskwqdhy.com,dga.ramnit,2016-10-16,209793

imjpdhu.com,dga.conficker,,2714123

hehhehlrxbe.ac,dga.necurs,2016-10-21,866209

1vjywa6bbd4y51uzl09hxwy8uj.biz,dga.post,2016-10-14,112820

wqzjzzg.org,dga.conficker,,2615215

diwhwntmpviymmph.com,dga.ramnit,2016-10-16,543076

hrpfvinskycattederifg.com,dga.banjori,2016-10-16,907848

jnnnvcccimmn.com,dga.tinba,2016-10-16,1044364

ikvqestnessbiophysicalohax.com,dga.banjori,2016-10-16,956493

krpruobbtcn.mooo.com,dga.kraken,2016-10-16,1128580

hlalancorml.com,dga.banjori,2016-10-16,885717

wgvnpartbulkyf.com,dga.banjori,2016-10-16,2136054

eecqinalcentricem.com,dga.banjori,2016-10-16,607997

1sfezv9w6jd4a10u1ylr3ou4bz.org,dga.post,2016-10-25,101675

umxmsagabardinedazyx.com,dga.banjori,2016-10-16,2006675

if6fs16afojtoz3cf2.com,dga.rovnix,1970-01-01,944002

ehgrsqaksqneqbxpfh.sx,dga.necurs,2016-10-16,615650

internetconsultfilebellpeak.com,dga.matsnu,,2385307

lhbcvpepbofgvfynewyw.bit,dga.necurs,2016-10-21,1173969

tncytewcsllyxyh.com,dga.ramnit,2016-10-16,1928543

iyrysemitismgavenuteq.com,dga.banjori,2016-10-16,1006963

divowebu.info,dga.simda,1970-01-01,542853

xjkneisreodexpqgk.com,dga.ramnit,2016-10-16,2200327

v49c43d36f16480b49a47c526c71ff77ab.so,dga.dyre,2016-10-25,2038334

mudhtcbifgccbtqkfld.com,dga.ramnit,2016-10-16,1323803

4vf8ncnywk1qr8edjg.net,dga.rovnix,1970-01-01,146735

bppqmxnmkse.net,dga.nymaim,2016-10-18,358908

mf3c51a77f219d8b432a9e69605697e41f.hk,dga.dyre,2016-10-20,1273190

suxisozm.ru,dga.pushdo,,2806854

yocqsemitismgavenuteq.com,dga.banjori,2016-10-16,2263712

jjmdbyplaywobb.com,dga.banjori,2016-10-16,1036678

scoarsensinaix.com,dga.banjori,2016-10-16,1753128

rpyfqpjlinnrzsu.info,dga.murofet,2016-10-16,1709976

muzaepictom.com,dga.banjori,2016-10-16,1329600

keaqvbfosmoyt.ru,dga.cryptolocker,,2692096

tqtowtmjorqfff.org,dga.murofet,2016-10-18,1944631

ixxnwllgqkrklpnr.info,dga.murofet,2016-10-27,1005057

designerblueriskprogress.com,dga.matsnu,,2687934

mymyyswyogqcamyc.org,dga.ramdo,,4174360

oruvmxyxzohjfyihv.org,dga.qakbot,2016-10-16,1473631

jimdoqahqhszozrihqfhimbi.org,dga.qakbot,2016-10-18,1034066

sidefilediscoverresortlive.com,dga.matsnu,,2429344

aurmgdhqlivh.org,dga.cryptolocker,,2550313

seceleasuredehydratorysagp.com,dga.banjori,2016-10-16,1758551

oskcftkydusyfy.org,dga.cryptolocker,,2513573

noiseshootsiteattemptrespond.com,dga.matsnu,,2681378

stageattemptstarevidence.com,dga.matsnu,,2476619

lxcweajgnojp.co.uk,dga.cryptolocker,,2697878

iajqjjxifpysmnnkdlg.net,dga.qakbot,2016-10-29,931033

eurjegjbbccthink.cx,dga.necurs,2016-10-21,657705

djswamentalistfanchonut.com,dga.banjori,2016-10-16,545711

s7yl78ucerkb8un12n.cn,dga.rovnix,1970-01-01,1735136

potitafp.ru,dga.pushdo,,2561843

iqwggcyeykeqyame.org,dga.ramdo,,4193376

ikiyancorml.com,dga.banjori,2016-10-16,955187

sssscgninomieyfkpcend.ug,dga.necurs,2016-10-25,1833352

savingsettlemarketimplyestimate.com,dga.matsnu,,3117784

wifestaffageconditionwave.com,dga.matsnu,,3129248

ceoqeino.ru,dga.pushdo,,2803992

emgoayeigcakyiog.org,dga.ramdo,,4139513

uncleannouncelecturesupport.com,dga.matsnu,,2496217

iqcuowsasmusyqae.org,dga.ramdo,,4144021

1gah7uibzlgpbc49t473d67x6.net,dga.post,2016-10-19,59816

conversationshootpension.com,dga.matsnu,,2478726

farmdreampausebendignore.com,dga.matsnu,,2580124

qemafazwopd.kz,dga.pushdo,2016-10-16,1610743

ctmqotrj.com,dga.ramnit,2016-10-16,485090

kdevjymccptehi.in,dga.ranbyus,2016-10-16,1089201

gdcfecq.cm,dga.necurs,2016-12-08,777774

1yq8iflaaplsv1nr0tth1xvgm0g.org,dga.gameover,2016-12-08,123532

khyhwfwycnrqsdewxoqlvq.info,dga.qakbot,2016-10-18,1100780

yiidpymjynuv.biz,dga.tinba,2016-10-16,2253951

jkylkasoowimb.to,dga.necurs,2016-10-25,1039377

skbvueo.mx,dga.necurs,2016-10-16,1794622

esiqthp.com,dga.nymaim,2016-10-30,650250

uoeiuowyiwqkuqik.org,dga.ramdo,,4182085

djntmen.com,dga.banjori,1970-01-01,545204

tujigogi.info,dga.simda,2016-10-16,1963148

fljgsemitismgavenuteq.com,dga.banjori,2016-10-16,714464

6mnurkrciv6lvwpts2.com,dga.rovnix,1970-01-01,158798

14qfemm1wm8cmv16cbwv51kkfyh1.net,dga.post,2016-10-16,19391

nhqramentalistfanchonut.com,dga.banjori,2016-10-16,1377286

gltybobvynke.com,dga.tinba,,4258431

lrqsepictom.com,dga.banjori,2016-10-16,1209541

40g3nazi33gsdk9801c3ppdv.com,dga.post,2016-11-02,140738

igvvorcajanunal.com,dga.banjori,2016-10-16,948119

327cfe2j7blnt37ch7.net,dga.rovnix,1970-01-01,133330

11msyfl19g789edsvibn1ksas64.com,dga.post,2016-10-29,7936

sqggellefrictionlessv.com,dga.banjori,2016-10-16,1827583

bmtxqyursbby.com,dga.tinba,,4244374

pzyhsemitismgavenuteq.com,dga.banjori,2016-10-16,1599235

cyrktaeym.work,dga.locky,2016-12-08,497087

vlvqrasildeafeninguvuc.com,dga.banjori,2016-10-16,2077273

omalwzb.biz,dga.conficker,,2571787

18m0lnou26h6d1ovinp61kjwjve.net,dga.post,2016-10-26,33291

qtvbfjafbdofkknnb.ac,dga.necurs,2016-10-21,1638201

kkuuidablyhoosieraw.com,dga.banjori,2016-10-16,1110544

3odvrp17abfqo1xwuoasrkr4p9.net,dga.post,2016-10-25,138406

lkdehcgfepcn.com,dga.tinba,,4234038

libucona.ru,dga.pushdo,,2702616

ntdxnasp.info,dga.pykspa,2016-10-27,1408978

2stis3x3w8bor5grfu1cbwn29.com,dga.post,2016-11-02,131451

11h8j44dytqz912m1vmqajgc3.biz,dga.post,2016-10-19,7406

siogvinskycattederifg.com,dga.banjori,2016-10-16,1789875

ofhpfwhesijhapgvmih.biz,dga.qakbot,2016-10-29,1438866

kwumtnjakfowjyjbpkg.sh,dga.necurs,2016-10-16,1139931

pztnunhljjlhwdnvyyiwovne.net,dga.qakbot,2016-10-29,1598899

cicluxce.ru,dga.pushdo,,2646461

conditiontoeclaimdoeshurt.com,dga.matsnu,,2735888

mxhevofpyub.com,dga.ramnit,2016-10-16,1333439

usyeiaiwuwymgqoq.org,dga.ramdo,,4212331

zjxtsyendjuexeqsbq.com,dga.bedep,2016-10-16,2306496

kvumkd1d234fplv1ww.net,dga.rovnix,1970-01-01,1138038

yqnmanerraticallyqozaw.com,dga.banjori,2016-10-16,2271189

1ysyfm7pq5ir713is0gn1y67d7.net,dga.post,2016-10-23,123780

soveacir.ru,dga.pushdo,,2689732

ofqhgixiivvx.net,dga.tinba,1970-01-01,1439291

euamhnyfgyqeu.com,dga.ramnit,2016-10-16,655922

litugwu.cc,dga.necurs,2016-10-29,1184476

mrmhsmywijvswtw.com,dga.ramnit,2016-10-16,1317722

1ncqeudcabitz7zag7d1c5sch1.biz,dga.post,2016-10-16,84118

hjrisagabardinedazyx.com,dga.banjori,2016-10-16,883454

yr09az4dm38h.com,dga.qadars,2016-10-17,2272307

lnqpqkvopqerkp.net,dga.murofet,2016-10-19,1195892

trkustydskszqsn.info,dga.murofet,2016-12-08,1953037

fnhiestnessbiophysicalohax.com,dga.banjori,2016-10-16,719416

1r6z27l1n7pwfl1vul1swxgv04k.org,dga.post,2016-10-14,97335

emgukqeymukeiewq.org,dga.ramdo,,4200053

lggtuvojebcc.com,dga.tinba,2016-10-16,1173060

pabjrbh.net,dga.conficker,,2354012

kyqwceayqqamgmmy.org,dga.ramdo,,4139651

uqjvbhdlcep.org,dga.conficker,,2476136

uglpltyjecon.biz,dga.tinba,2016-10-16,1993617

eexymen.com,dga.banjori,1970-01-01,610214

rxghfka.info,dga.shifu,1970-01-01,1726685

jcbrgpuelsdl.com,dga.tinba,,4318662

h5l88oo9rp1j6q6shf1s3wggx.com,dga.post,2016-10-16,844435

uuzfardenslavetusul.com,dga.banjori,2016-10-16,2029968

pnrvkkutayunfr.net,dga.murofet,2016-10-16,1547809

rexkiewslqd.com,dga.conficker,,2544107

replacementheatpotrecord.com,dga.matsnu,,2515543

1geauc6n8miy91s3snw7732uyp.net,dga.post,2016-10-26,60212

iolyestnessbiophysicalohax.com,dga.banjori,2016-10-16,980182

heovilca.ru,dga.pushdo,,2487759

blimancorml.com,dga.banjori,2016-10-16,339359

ffaiinalcentricem.com,dga.banjori,2016-10-16,693628

xadirxaf.ru,dga.pushdo,,2605118

wxkowtsqpqlpfpzk.info,dga.murofet,2016-10-20,2176988

rpepsagabardinedazyx.com,dga.banjori,2016-10-16,1707908

k6anlw1lojcrtrazu481x1y9xu.org,dga.post,2016-10-26,1076252

dwbytdprksfs.com,dga.ramnit,2016-10-16,582189

ichzinalcentricem.com,dga.banjori,2016-10-16,936421

qoluteot.ru,dga.pushdo,,2741549

2avnb5pjeyaxu783ni.net,dga.rovnix,1970-01-01,127993

dxfskjlgjwfplcdtrgo.com,dga.ramnit,2016-10-16,583668

j1iqcbwnnuhshegx8i.cn,dga.rovnix,1970-01-01,1009067

assumptionscratchvarystable.com,dga.matsnu,,2769504

gqoccsskgegeyqqw.org,dga.ramdo,,4121337

fygdhldgrrwjvkixa.mx,dga.necurs,2016-12-08,758372

muecancorml.com,dga.banjori,2016-10-16,1323951

ogyvrwsyyrabrebppf.com,dga.bedep,2016-10-20,1442159

switchweatherrealizefight.com,dga.matsnu,,2522405

frzollaabettingk.com,dga.banjori,2016-10-16,743138

chokdexdxdej.com,dga.tinba,,4228604

yaywoyeaagwocmcu.org,dga.ramdo,,4123530

cwyysagabardinedazyx.com,dga.banjori,2016-10-16,493729

9ai5501f2vxrq8d1wk1xtwb0p.net,dga.post,2016-10-21,175247

dreamoperateignoreexperienced.com,dga.matsnu,,2522953

vxwdidablyhoosieraw.com,dga.banjori,2016-10-16,2105112

ghrhtirxjmktmoypi.de,dga.necurs,2016-10-25,791879

qnosyuixtvdae.com,dga.qakbot,2016-10-29,1627185

1k6bz946yzz9ih284da1p1ajew.net,dga.post,2016-10-14,73052

jrjvsagabardinedazyx.com,dga.banjori,2016-10-16,1055865

ijmrrbcwgjer.com,dga.tinba,,4251950

seovilxo.ru,dga.pushdo,,2448064

mqjxamentalistfanchonut.com,dga.banjori,2016-10-16,1315509

11e8n0yrypc6jdytrlvnvcf9n.net,dga.post,2016-10-23,7132

ktxgbuksotgmrdeutdj.com,dga.ramnit,2016-10-16,1132755

wfnanbpfvjqoef.com,dga.cryptolocker,,2466278

pujaxel.su,dga.simda,2016-10-16,1584139

chqvwmia.com,dga.ramnit,2016-10-16,430238

nctdq2ujumeayx7o8s.ru,dga.rovnix,1970-01-01,1359112

bawupt.net,dga.conficker,,2527961

eviqyqmi.net,dga.conficker,,2497944

hbnqirbotsrb.com,dga.tinba,,4271247

drfyardenslavetusul.com,dga.banjori,2016-10-16,568614

aqdqancorml.com,dga.banjori,2016-10-16,250098

1dtdjc519krzrs14ngn0h15pq3cl.biz,dga.post,2016-10-18,51295

ouuemmrrkunq.cc,dga.tinba,2016-10-16,1482239

dnhbjdodr.info,dga.conficker,,2527303

ywskcysqsgssqgwq.org,dga.ramdo,,4141818

iudvmujghiue.net,dga.tinba,1970-01-01,998140

evbzwfy.dynserv.com,dga.kraken,2016-10-16,660012

n37faaed22641b0ab5999e07116026d663.so,dga.dyre,2016-10-17,1346073

daijlfupjsxut.net,dga.qakbot,2016-10-29,502232

lznaererwyatanb.com,dga.banjori,2016-10-16,1227989

qphlkoyehloyis.com,dga.murofet,2016-10-29,1630169

1svx6e0chfxkc8tjb2qc4m2t0.net,dga.post,2016-10-20,103447

vvogcpsieyyj.com,dga.tinba,2016-10-16,2100430

u7p3i4cightx4umvj7.cn,dga.rovnix,1970-01-01,1980450

mycfmnxs.biz,dga.qakbot,2016-10-29,1336010

xbbianerraticallyqozaw.com,dga.banjori,2016-10-16,2184375

cxxcrjrkqnwo.ru,dga.tinba,2016-10-16,494627

ooaqfordlinnetavox.com,dga.banjori,2016-10-16,1461334

siqouwfvjwwr.ru,dga.tinba,2016-10-16,1790173

aapypartbulkyf.com,dga.banjori,2016-10-16,183309

dugkoqma.ru,dga.pushdo,,2774556

televisionpenrepairanticipate.com,dga.matsnu,,2391515

grsyybtqgmcxqsya.com,dga.ramnit,2016-10-16,825931

1qqnxomzp0ddpc3g1mf55urby.com,dga.post,2016-10-18,95763

supgovea.ru,dga.pushdo,,2710168

lbhiswxpphpbw.net,dga.cryptolocker,,2441649

uvbjtpprspmv.info,dga.tinba,1970-01-01,2030157

rycgn514gi46ehjf6tkwhrmh3.net,dga.post,2016-10-21,1728859

lrcemjgxqieaa.com,dga.ramnit,2016-10-16,1208122

nbnnrasildeafeninguvuc.com,dga.banjori,2016-10-16,1356655

xkypdeprwelnumnvp.com,dga.ramnit,2016-10-16,2202615

sapdellefrictionlessv.com,dga.banjori,2016-10-16,1743971

nurseapologizeblackoption.com,dga.matsnu,,2485314

lygyv.eu,dga.simda,2016-10-16,1224207

qgkoicyskkmsoigy.org,dga.ramdo,,4199303

syxaalitydevonianizuwb.com,dga.banjori,2016-10-16,1864543

1weii21101yhzpv8f5nb16ofzne.com,dga.post,2016-10-14,115703

wmttmxmkggvhsph.org,dga.cryptolocker,,2534679

lqoojggueuqogaxkhuswxklvvwx.ru,dga.goz,,2357870

pnzoestnessbiophysicalohax.com,dga.banjori,2016-10-16,1548621

1q0iq0ilc16xt14b9of41ttwf77.org,dga.post,2016-10-26,93269

lklmldcstsry.com,dga.tinba,,4249608

swoxuqxepyyjytrdihcr.ac,dga.necurs,2016-10-29,1859319

1kabisa15jsn381bqmdxg16urvyw.biz,dga.gameover,2016-12-08,73421

scuirnbbnsok.xyz,dga.tinba,2016-10-16,1754989

cwk8t410lyjc01g8xzi5h2lvjd.biz,dga.post,2016-11-02,492513

obkvohy.cc,dga.conficker,,2536233

xjadestnessbiophysicalohax.com,dga.banjori,2016-10-16,2199430

ykghrfbyppkosuhfryw.com,dga.ramnit,2016-10-16,2257480

vkdun416f012.net,dga.qadars,2016-12-06,2074183

ccduancorml.com,dga.banjori,2016-10-16,408471

qanuancorml.com,dga.banjori,2016-10-16,1602855

idcryeviphiv.ru,dga.tinba,2016-10-16,939172

lptmkvtqhnkwpesgc.tw,dga.ranbyus,2016-10-23,1206281

xquklxxsmjemxwj.com,dga.cryptolocker,2016-10-25,2215904

rilbaxoq.ru,dga.pushdo,,2726973

afeiai.com,dga.virut,2016-12-08,202730

rvttdsechhp.cn,dga.conficker,,2664510

iegtnl.com,dga.virut,2016-12-08,942217

17hrwolh1idevldodom0mncs.org,dga.post,2016-10-20,29149

tirmojux.ru,dga.pushdo,,2727804

135p0eez661bnj7zhz18tw7ae.com,dga.post,2016-10-17,13818

wofxrasildeafeninguvuc.com,dga.banjori,2016-10-16,2154862

llpuugmxwvve.com,dga.tinba,,4253314

hfinhngympoxkodq.biz,dga.murofet,2016-10-19,871260

pufaj.eu,dga.simda,2016-10-16,1583459

ogkmoywqwkisgiai.org,dga.ramdo,,4208034

1y25ndu11ce75v1m0xdv2q78y6z.org,dga.post,2016-10-27,121301

m4vstbh7shs61t0b6porf8w9m.net,dga.post,2016-10-22,1230395

sanirtug.ru,dga.pushdo,,2771319

wechrigaqyys.info,dga.cryptolocker,,2481539

mmikyvketd.com,dga.ramnit,2016-10-16,1294693

ciiugkewseemyaso.org,dga.ramdo,,4212560

lnqiamentalistfanchonut.com,dga.banjori,2016-10-16,1195850

exwvtyzjdg.com,dga.nymaim,2016-10-14,669072

rpyfculthoomttu.info,dga.murofet,2016-10-17,1709973

1i83sqf90fuwk1wy08awptqirk.com,dga.post,2016-10-24,66382

